time,soc
"2025-10-14T16:13:30.956+0000",       48.800003051757812
"2025-10-14T16:14:00.955+0000",       49.000000000000000
"2025-10-14T16:14:30.953+0000",       49.150001525878899
"2025-10-14T16:15:00.956+0000",       49.349998474121101
"2025-10-14T16:15:30.949+0000",       49.500000000000000
"2025-10-14T16:16:00.950+0000",       49.650001525878899
"2025-10-14T16:16:30.951+0000",       49.849998474121101
"2025-10-14T16:17:00.948+0000",       49.949996948242188
"2025-10-14T16:17:30.927+0000",       50.150001525878899
"2025-10-14T16:18:00.845+0000",       50.349998474121101
"2025-10-14T16:18:30.826+0000",       50.500000000000000
"2025-10-14T16:19:00.827+0000",       50.650001525878899
"2025-10-14T16:19:30.830+0000",       50.800003051757812
"2025-10-14T16:20:00.828+0000",       51.000000000000000
"2025-10-14T16:20:30.830+0000",       51.099998474121101
"2025-10-14T16:21:00.832+0000",       51.300003051757812
"2025-10-14T16:21:30.831+0000",       51.449996948242188
"2025-10-14T16:22:00.831+0000",       51.599998474121101
"2025-10-14T16:22:30.836+0000",       51.750000000000000
"2025-10-14T16:23:00.832+0000",       51.900001525878899
"2025-10-14T16:23:30.833+0000",       52.099998474121101
"2025-10-14T16:24:00.829+0000",       52.250000000000000
"2025-10-14T16:24:30.833+0000",       52.449996948242188
"2025-10-14T16:25:00.830+0000",       52.599998474121101
"2025-10-14T16:25:30.832+0000",       52.750000000000000
"2025-10-14T16:26:00.834+0000",       52.949996948242188
"2025-10-14T16:26:30.830+0000",       53.050003051757812
"2025-10-14T16:27:00.832+0000",       53.250000000000000
"2025-10-14T16:27:30.831+0000",       53.400001525878899
"2025-10-14T16:28:00.834+0000",       53.550003051757812
"2025-10-14T16:28:30.837+0000",       53.700000762939453
"2025-10-14T16:29:00.841+0000",       53.900001525878899
"2025-10-14T16:29:30.841+0000",       54.099998474121101
"2025-10-14T16:30:00.831+0000",       54.199996948242188
"2025-10-14T16:30:30.841+0000",       54.400001525878899
"2025-10-14T16:31:00.837+0000",       54.550003051757812
"2025-10-14T16:31:30.835+0000",       54.699996948242188
"2025-10-14T16:32:00.835+0000",       54.849998474121101
"2025-10-14T16:32:30.836+0000",       55.000000000000000
"2025-10-14T16:33:00.833+0000",       55.199996948242188
"2025-10-14T16:33:30.835+0000",       55.349998474121101
"2025-10-14T16:34:00.839+0000",       55.500000000000000
"2025-10-14T16:34:30.835+0000",       55.700000762939453
"2025-10-14T16:35:00.837+0000",       55.849998474121101
"2025-10-14T16:35:30.836+0000",       56.050003051757812
"2025-10-14T16:36:00.836+0000",       56.150001525878899
"2025-10-14T16:36:30.839+0000",       56.349998474121101
"2025-10-14T16:37:00.836+0000",       56.500000000000000
"2025-10-14T16:37:30.838+0000",       56.650001525878899
"2025-10-14T16:38:00.936+0000",       56.799999237060547
"2025-10-14T16:38:30.843+0000",       56.949996948242188
"2025-10-14T16:39:00.839+0000",       57.150001525878899
"2025-10-14T16:39:30.839+0000",       57.250000000000000
"2025-10-14T16:40:00.841+0000",       57.500000000000000
"2025-10-14T16:40:30.843+0000",       57.650001525878899
"2025-10-14T16:41:00.846+0000",       57.800003051757812
"2025-10-14T16:41:30.851+0000",       57.949996948242188
"2025-10-14T16:42:00.842+0000",       58.099998474121101
"2025-10-14T16:42:30.842+0000",       58.300003051757812
"2025-10-14T16:43:00.845+0000",       58.449996948242188
"2025-10-14T16:43:30.844+0000",       58.599998474121101
"2025-10-14T16:44:00.845+0000",       58.750000000000000
"2025-10-14T16:44:30.845+0000",       58.900001525878899
"2025-10-14T16:45:00.846+0000",       59.150001525878899
"2025-10-14T16:45:30.854+0000",       59.250000000000000
"2025-10-14T16:46:00.848+0000",       59.449996948242188
"2025-10-14T16:46:30.848+0000",       59.599998474121101
"2025-10-14T16:47:00.850+0000",       59.750000000000000
"2025-10-14T16:47:30.876+0000",       59.900001525878899
"2025-10-14T16:48:00.874+0000",       60.050003051757812
"2025-10-14T16:48:30.850+0000",       60.250000000000000
"2025-10-14T16:49:00.852+0000",       60.349998474121101
"2025-10-14T16:49:30.851+0000",       60.550003051757812
"2025-10-14T16:50:00.852+0000",       60.700000762939453
"2025-10-14T16:50:30.853+0000",       60.849998474121101
"2025-10-14T16:51:01.027+0000",       61.000000000000000
"2025-10-14T16:51:30.854+0000",       61.150001525878899
"2025-10-14T16:52:00.856+0000",       61.400001525878899
"2025-10-14T16:52:30.853+0000",       61.550003051757812
"2025-10-14T16:53:00.853+0000",       61.699996948242188
"2025-10-14T16:53:30.856+0000",       61.849998474121101
"2025-10-14T16:54:00.857+0000",       62.000000000000000
"2025-10-14T16:54:30.856+0000",       62.199996948242188
"2025-10-14T16:55:00.856+0000",       62.300003051757812
"2025-10-14T16:55:30.923+0000",       62.550003051757812
"2025-10-14T16:56:00.856+0000",       62.700000762939453
"2025-10-14T16:56:30.855+0000",       62.849998474121101
"2025-10-14T16:57:00.859+0000",       63.000000000000000
"2025-10-14T16:57:30.857+0000",       63.150001525878899
"2025-10-14T16:58:00.859+0000",       63.349998474121101
"2025-10-14T16:58:30.861+0000",       63.449996948242188
"2025-10-14T16:59:00.859+0000",       63.650001525878899
"2025-10-14T16:59:30.860+0000",       63.799999237060547
"2025-10-14T17:00:01.425+0000",       63.949996948242188
"2025-10-14T17:00:30.858+0000",       64.100006103515625
"2025-10-14T17:01:00.861+0000",       64.250000000000000
"2025-10-14T17:01:30.863+0000",       64.449996948242202
"2025-10-14T17:02:00.864+0000",       64.550003051757798
"2025-10-14T17:02:31.339+0000",       64.750000000000000
"2025-10-14T17:03:00.938+0000",       64.800003051757798
"2025-10-14T17:03:30.943+0000",       65.099998474121094
"2025-10-14T17:04:00.864+0000",NULL
"2025-10-15T08:26:30.961+0000",       65.000000000000000
"2025-10-15T08:27:00.526+0000",       65.099998474121094
"2025-10-15T08:27:30.508+0000",       65.300003051757798
"2025-10-15T08:28:00.527+0000",       65.400001525878906
"2025-10-15T08:28:30.310+0000",       65.599998474121094
"2025-10-15T08:29:00.653+0000",       65.800003051757798
"2025-10-15T08:29:30.066+0000",       65.900001525878906
"2025-10-15T08:30:00.072+0000",       66.099998474121094
"2025-10-15T08:30:30.068+0000",       66.199996948242202
"2025-10-15T08:31:00.085+0000",       66.400001525878906
"2025-10-15T08:31:30.070+0000",       66.500000000000000
"2025-10-15T08:32:00.119+0000",       66.699996948242202
"2025-10-15T08:32:30.074+0000",       66.900001525878906
"2025-10-15T08:33:00.106+0000",       67.000000000000000
"2025-10-15T08:33:30.079+0000",       67.199996948242202
"2025-10-15T08:34:00.094+0000",       67.300003051757798
"2025-10-15T08:34:33.278+0000",       67.500000000000000
"2025-10-15T08:35:00.099+0000",       67.599998474121094
"2025-10-15T08:35:30.160+0000",       67.800003051757798
"2025-10-15T08:36:00.094+0000",       68.000000000000000
"2025-10-15T08:36:30.079+0000",       68.099998474121094
"2025-10-15T08:37:00.099+0000",       68.350006103515625
"2025-10-15T08:37:30.086+0000",       68.449996948242202
"2025-10-15T08:38:00.191+0000",       68.699996948242202
"2025-10-15T08:38:30.116+0000",       68.800003051757798
"2025-10-15T08:39:00.227+0000",       69.000000000000000
"2025-10-15T08:39:30.162+0000",       69.199996948242202
"2025-10-15T08:40:00.428+0000",       69.300003051757798
"2025-10-15T08:40:30.303+0000",       69.500000000000000
"2025-10-15T08:41:00.357+0000",       69.599998474121094
"2025-10-15T08:41:30.206+0000",       69.800003051757798
"2025-10-15T08:42:00.581+0000",       69.900001525878906
"2025-10-15T08:42:30.353+0000",       70.099998474121094
"2025-10-15T08:43:00.346+0000",       70.300003051757798
"2025-10-15T08:43:30.097+0000",       70.400001525878906
"2025-10-15T08:44:00.552+0000",       70.599998474121094
"2025-10-15T08:44:30.437+0000",       70.699996948242202
"2025-10-15T08:45:00.451+0000",       70.900001525878906
"2025-10-15T08:45:30.383+0000",       71.000000000000000
"2025-10-15T08:46:00.516+0000",       71.199996948242202
"2025-10-15T08:46:30.434+0000",       71.400001525878906
"2025-10-15T08:47:00.575+0000",       71.500000000000000
"2025-10-15T08:47:30.527+0000",       71.699996948242202
"2025-10-15T08:48:00.687+0000",       71.800003051757798
"2025-10-15T08:48:30.456+0000",       72.000000000000000
"2025-10-15T08:49:00.623+0000",       72.099998474121094
"2025-10-15T08:49:30.113+0000",       72.400001525878906
"2025-10-15T08:50:00.113+0000",       72.599998474121094
"2025-10-15T08:50:30.614+0000",       72.699996948242202
"2025-10-15T08:51:00.115+0000",       72.900001525878906
"2025-10-15T08:51:30.606+0000",       73.000000000000000
"2025-10-15T08:52:00.123+0000",       73.199996948242202
"2025-10-15T08:52:30.605+0000",       73.300003051757798
"2025-10-15T08:53:00.120+0000",       73.500000000000000
"2025-10-15T08:53:30.120+0000",       73.699996948242202
"2025-10-15T08:54:00.119+0000",       73.800003051757798
"2025-10-15T08:54:30.121+0000",       74.000000000000000
"2025-10-15T08:55:00.133+0000",       74.099998474121094
"2025-10-15T08:55:30.120+0000",       74.300003051757798
"2025-10-15T08:56:00.139+0000",       74.400001525878906
"2025-10-15T08:56:30.127+0000",       74.599998474121094
"2025-10-15T08:57:00.140+0000",       74.800003051757798
"2025-10-15T08:57:30.130+0000",       74.900001525878906
"2025-10-15T08:58:00.130+0000",       75.099998474121094
"2025-10-15T08:58:30.128+0000",       75.199996948242202
"2025-10-15T08:59:00.241+0000",       75.300003051757798
"2025-10-15T08:59:30.133+0000",       75.300003051757798
"2025-10-15T09:00:00.134+0000",       75.300003051757798
"2025-10-15T09:00:30.135+0000",       75.300003051757798
"2025-10-15T09:01:00.141+0000",       75.300003051757798
"2025-10-15T09:01:30.145+0000",       75.300003051757798
"2025-10-15T09:02:00.157+0000",       75.300003051757798
"2025-10-15T09:02:30.140+0000",       75.300003051757798
"2025-10-15T09:03:00.140+0000",       75.300003051757798
"2025-10-15T09:03:30.139+0000",       75.300003051757798
"2025-10-15T09:04:00.144+0000",       75.300003051757798
"2025-10-15T09:04:30.142+0000",       75.300003051757798
"2025-10-15T09:05:00.151+0000",       75.300003051757798
"2025-10-15T09:05:30.143+0000",       75.300003051757798
"2025-10-15T09:06:00.180+0000",       75.300003051757798
"2025-10-15T09:06:30.140+0000",       75.300003051757798
"2025-10-15T09:07:00.137+0000",       75.300003051757798
"2025-10-15T09:07:30.140+0000",       75.300003051757798
"2025-10-15T09:08:00.140+0000",       75.300003051757798
"2025-10-15T09:08:30.136+0000",       75.300003051757798
"2025-10-15T09:09:00.138+0000",       75.300003051757798
"2025-10-15T09:09:30.177+0000",       75.300003051757798
"2025-10-15T09:10:00.143+0000",       75.300003051757798
"2025-10-15T09:10:30.143+0000",       75.300003051757798
"2025-10-15T09:11:00.140+0000",       75.300003051757798
"2025-10-15T09:11:30.141+0000",       75.300003051757798
"2025-10-15T09:12:00.144+0000",       75.300003051757798
"2025-10-15T09:12:30.137+0000",       75.300003051757798
"2025-10-15T09:13:00.167+0000",       75.300003051757798
"2025-10-15T09:13:30.140+0000",       75.300003051757798
"2025-10-15T09:14:00.142+0000",       75.300003051757798
"2025-10-15T09:14:30.142+0000",       75.300003051757798
"2025-10-15T09:15:00.242+0000",       75.300003051757798
"2025-10-15T09:15:30.142+0000",       75.300003051757798
"2025-10-15T09:16:00.146+0000",       75.300003051757798
"2025-10-15T09:16:30.151+0000",       75.300003051757798
"2025-10-15T09:17:00.161+0000",       75.300003051757798
"2025-10-15T09:17:30.445+0000",       75.300003051757798
"2025-10-15T09:18:00.150+0000",       75.300003051757798
"2025-10-15T09:18:30.148+0000",       75.300003051757798
"2025-10-15T09:19:00.201+0000",       75.300003051757798
"2025-10-15T09:19:30.151+0000",       75.300003051757798
"2025-10-15T09:20:00.160+0000",       75.300003051757798
"2025-10-15T09:20:30.152+0000",       75.300003051757798
"2025-10-15T09:21:00.156+0000",       75.300003051757798
"2025-10-15T09:21:30.150+0000",       75.300003051757798
"2025-10-15T09:22:00.171+0000",       75.300003051757798
"2025-10-15T09:22:30.158+0000",       75.300003051757798
"2025-10-15T09:23:00.159+0000",       75.300003051757798
"2025-10-15T09:23:30.154+0000",       75.300003051757798
"2025-10-15T09:24:00.161+0000",       75.300003051757798
"2025-10-15T09:24:30.172+0000",       75.300003051757798
"2025-10-15T09:25:00.179+0000",       75.300003051757798
"2025-10-15T09:25:30.159+0000",       75.300003051757798
"2025-10-15T09:26:00.249+0000",       75.300003051757798
"2025-10-15T09:26:30.160+0000",       75.300003051757798
"2025-10-15T09:27:00.171+0000",       75.300003051757798
"2025-10-15T09:27:30.164+0000",       75.300003051757798
"2025-10-15T09:28:00.177+0000",       75.300003051757798
"2025-10-15T09:28:30.161+0000",       75.300003051757798
"2025-10-15T09:29:00.178+0000",       75.300003051757798
"2025-10-15T09:29:30.167+0000",       75.300003051757798
"2025-10-15T09:30:00.181+0000",       75.300003051757798
"2025-10-15T09:30:30.165+0000",       75.300003051757798
"2025-10-15T09:31:00.170+0000",       75.300003051757798
"2025-10-15T09:31:30.176+0000",       75.300003051757798
"2025-10-15T09:32:00.182+0000",       75.300003051757798
"2025-10-15T09:32:30.173+0000",       75.300003051757798
"2025-10-15T09:33:00.180+0000",       75.300003051757798
"2025-10-15T09:33:30.173+0000",       75.300003051757798
"2025-10-15T09:34:00.187+0000",       75.300003051757798
"2025-10-15T09:34:30.174+0000",       75.300003051757798
"2025-10-15T09:35:00.205+0000",       75.300003051757798
"2025-10-15T09:35:30.200+0000",       75.300003051757798
"2025-10-15T09:36:00.182+0000",       75.300003051757798
"2025-10-15T09:36:30.200+0000",       75.300003051757798
"2025-10-15T09:37:00.180+0000",       75.300003051757798
"2025-10-15T09:37:30.179+0000",       75.300003051757798
"2025-10-15T09:38:00.182+0000",       75.300003051757798
"2025-10-15T09:38:30.182+0000",       75.300003051757798
"2025-10-15T09:39:00.185+0000",       75.300003051757798
"2025-10-15T09:39:30.852+0000",       75.300003051757798
"2025-10-15T09:40:00.193+0000",       75.300003051757798
"2025-10-15T09:40:30.190+0000",       75.300003051757798
"2025-10-15T09:41:00.191+0000",       75.300003051757798
"2025-10-15T09:41:30.185+0000",       75.300003051757798
"2025-10-15T09:42:00.484+0000",       75.300003051757798
"2025-10-15T09:42:30.189+0000",       75.300003051757798
"2025-10-15T09:43:00.196+0000",       75.300003051757798
"2025-10-15T09:43:30.188+0000",       75.300003051757798
"2025-10-15T09:44:00.204+0000",       75.300003051757798
"2025-10-15T09:44:30.212+0000",       75.300003051757798
"2025-10-15T09:45:00.193+0000",       75.300003051757798
"2025-10-15T09:45:30.188+0000",       75.300003051757798
"2025-10-15T09:46:00.192+0000",       75.300003051757798
"2025-10-15T09:46:30.190+0000",       75.300003051757798
"2025-10-15T09:47:00.195+0000",       75.300003051757798
"2025-10-15T09:47:30.193+0000",       75.300003051757798
"2025-10-15T09:48:00.193+0000",       75.300003051757798
"2025-10-15T09:48:30.194+0000",       75.300003051757798
"2025-10-15T09:49:00.202+0000",       75.300003051757798
"2025-10-15T09:49:30.200+0000",       75.300003051757798
"2025-10-15T09:50:00.202+0000",       75.300003051757798
"2025-10-15T09:50:30.207+0000",       75.300003051757798
"2025-10-15T09:51:00.207+0000",       75.300003051757798
"2025-10-15T09:51:30.216+0000",       75.300003051757798
"2025-10-15T09:52:00.207+0000",       75.300003051757798
"2025-10-15T09:52:30.204+0000",       75.300003051757798
"2025-10-15T09:53:00.355+0000",       75.300003051757798
"2025-10-15T09:53:30.203+0000",       75.300003051757798
"2025-10-15T09:54:00.204+0000",       75.300003051757798
"2025-10-15T09:54:30.203+0000",       75.300003051757798
"2025-10-15T09:55:00.208+0000",       75.300003051757798
"2025-10-15T09:55:30.349+0000",       75.300003051757798
"2025-10-15T09:56:00.207+0000",       75.300003051757798
"2025-10-15T09:56:30.687+0000",       75.300003051757798
"2025-10-15T09:57:00.217+0000",       75.300003051757798
"2025-10-15T09:57:30.218+0000",       75.300003051757798
"2025-10-15T09:58:00.214+0000",       75.300003051757798
"2025-10-15T09:58:30.208+0000",       75.300003051757798
"2025-10-15T09:59:00.944+0000",       75.300003051757798
"2025-10-15T09:59:30.206+0000",       75.300003051757798
"2025-10-15T10:00:00.228+0000",       75.300003051757798
"2025-10-15T10:00:30.246+0000",       75.300003051757798
"2025-10-15T10:01:00.207+0000",       75.300003051757798
"2025-10-15T10:01:30.211+0000",       75.300003051757798
"2025-10-15T10:02:00.208+0000",       75.300003051757798
"2025-10-15T10:02:30.210+0000",       75.300003051757798
"2025-10-15T10:03:00.233+0000",       75.300003051757798
"2025-10-15T10:03:30.212+0000",       75.300003051757798
"2025-10-15T10:04:00.217+0000",       75.300003051757798
"2025-10-15T10:04:30.212+0000",       75.300003051757798
"2025-10-15T10:05:00.213+0000",       75.300003051757798
"2025-10-15T10:05:30.213+0000",       75.300003051757798
"2025-10-15T10:06:00.216+0000",       75.300003051757798
"2025-10-15T10:06:30.347+0000",       75.300003051757798
"2025-10-15T10:07:00.229+0000",       75.300003051757798
"2025-10-15T10:07:30.212+0000",       75.300003051757798
"2025-10-15T10:08:00.222+0000",       75.300003051757798
"2025-10-15T10:09:07.279+0000",       75.300003051757798
"2025-10-15T10:09:36.401+0000",       75.300003051757798
"2025-10-15T10:10:06.531+0000",       75.300003051757798
"2025-10-15T10:10:36.571+0000",       75.300003051757798
"2025-10-15T10:11:06.407+0000",       75.300003051757798
"2025-10-15T10:11:36.406+0000",       75.300003051757798
"2025-10-15T10:12:06.411+0000",       75.300003051757798
"2025-10-15T10:12:36.781+0000",       75.300003051757798
"2025-10-15T10:13:06.407+0000",       75.300003051757798
"2025-10-15T10:13:36.409+0000",       75.300003051757798
"2025-10-15T10:14:06.410+0000",       75.300003051757798
"2025-10-15T10:14:36.413+0000",       75.300003051757798
"2025-10-15T10:15:06.410+0000",       75.300003051757798
"2025-10-15T10:15:36.505+0000",       75.300003051757798
"2025-10-15T10:16:06.415+0000",       75.300003051757798
"2025-10-15T10:16:36.417+0000",       75.300003051757798
"2025-10-15T10:17:06.417+0000",       75.300003051757798
"2025-10-15T10:17:36.413+0000",       75.300003051757798
"2025-10-15T10:18:06.414+0000",       75.300003051757798
"2025-10-15T10:18:36.418+0000",       75.300003051757798
"2025-10-15T10:19:06.420+0000",       75.300003051757798
"2025-10-15T10:19:36.419+0000",       75.300003051757798
"2025-10-15T10:20:06.423+0000",       75.300003051757798
"2025-10-15T10:20:36.719+0000",       75.300003051757798
"2025-10-15T10:21:06.423+0000",       75.300003051757798
"2025-10-15T10:21:36.423+0000",       75.300003051757798
"2025-10-15T10:22:06.425+0000",       75.300003051757798
"2025-10-15T10:22:36.425+0000",       75.300003051757798
"2025-10-15T10:23:06.423+0000",       75.300003051757798
"2025-10-15T10:23:36.426+0000",       75.300003051757798
"2025-10-15T10:24:06.424+0000",       75.300003051757798
"2025-10-15T10:24:36.427+0000",       75.300003051757798
"2025-10-15T10:25:06.426+0000",       75.300003051757798
"2025-10-15T10:25:36.429+0000",       75.300003051757798
"2025-10-15T10:26:06.427+0000",       75.300003051757798
"2025-10-15T10:26:36.434+0000",       75.300003051757798
"2025-10-15T10:27:06.430+0000",       75.300003051757798
"2025-10-15T10:27:36.429+0000",       75.300003051757798
"2025-10-15T10:28:06.432+0000",       75.300003051757798
"2025-10-15T10:28:36.442+0000",       75.300003051757798
"2025-10-15T10:29:06.433+0000",       75.300003051757798
"2025-10-15T10:29:36.433+0000",       75.300003051757798
"2025-10-15T10:30:06.433+0000",       75.300003051757798
"2025-10-15T10:30:36.434+0000",       75.300003051757798
"2025-10-15T10:31:06.434+0000",       75.300003051757798
"2025-10-15T10:31:36.435+0000",       75.300003051757798
"2025-10-15T10:32:06.441+0000",       75.300003051757798
"2025-10-15T10:32:36.434+0000",       75.300003051757798
"2025-10-15T10:33:06.434+0000",       75.300003051757798
"2025-10-15T10:33:36.436+0000",       75.300003051757798
"2025-10-15T10:34:06.440+0000",       75.300003051757798
"2025-10-15T10:34:36.440+0000",       75.300003051757798
"2025-10-15T10:35:06.489+0000",       75.300003051757798
"2025-10-15T10:35:36.448+0000",       75.300003051757798
"2025-10-15T10:36:06.440+0000",       75.300003051757798
"2025-10-15T10:36:36.441+0000",       75.300003051757798
"2025-10-15T10:37:06.441+0000",       75.300003051757798
"2025-10-15T10:37:36.690+0000",       75.300003051757798
"2025-10-15T10:38:06.445+0000",       75.300003051757798
"2025-10-15T10:38:36.443+0000",       75.300003051757798
"2025-10-15T10:39:06.447+0000",       75.300003051757798
"2025-10-15T10:39:36.444+0000",       75.300003051757798
"2025-10-15T10:40:06.448+0000",       75.300003051757798
"2025-10-15T10:40:36.451+0000",       75.300003051757798
"2025-10-15T10:41:06.449+0000",       75.300003051757798
"2025-10-15T10:41:36.448+0000",       75.300003051757798
"2025-10-15T10:42:06.447+0000",       75.300003051757798
"2025-10-15T10:42:36.608+0000",       75.300003051757798
"2025-10-15T10:43:06.449+0000",       75.300003051757798
"2025-10-15T10:43:36.492+0000",       75.300003051757798
"2025-10-15T10:44:06.475+0000",       75.300003051757798
"2025-10-15T10:44:36.448+0000",       75.300003051757798
"2025-10-15T10:45:06.458+0000",       75.300003051757798
"2025-10-15T10:45:36.451+0000",       75.300003051757798
"2025-10-15T10:46:06.452+0000",       75.300003051757798
"2025-10-15T10:46:36.454+0000",       75.300003051757798
"2025-10-15T10:47:06.453+0000",       75.300003051757798
"2025-10-15T10:47:36.459+0000",       75.300003051757798
"2025-10-15T10:48:06.465+0000",       75.300003051757798
"2025-10-15T10:48:36.459+0000",       75.300003051757798
"2025-10-15T10:49:06.461+0000",       75.300003051757798
"2025-10-15T10:49:36.455+0000",       75.300003051757798
"2025-10-15T10:50:06.455+0000",       75.300003051757798
"2025-10-15T10:50:36.456+0000",       75.300003051757798
"2025-10-15T10:51:06.456+0000",       75.300003051757798
"2025-10-15T10:51:36.460+0000",       75.300003051757798
"2025-10-15T10:52:06.456+0000",       75.300003051757798
"2025-10-15T10:52:36.467+0000",       75.300003051757798
"2025-10-15T10:53:06.459+0000",       75.300003051757798
"2025-10-15T10:53:36.461+0000",       75.300003051757798
"2025-10-15T10:54:06.463+0000",       75.300003051757798
"2025-10-15T10:54:36.461+0000",       75.300003051757798
"2025-10-15T10:55:06.464+0000",       75.300003051757798
"2025-10-15T10:55:36.463+0000",       75.300003051757798
"2025-10-15T10:56:06.464+0000",       75.300003051757798
"2025-10-15T10:56:36.466+0000",       75.300003051757798
